file,cell_type,phi,hours,n_expert,meanq_expert,meanarea_expert,n_ours,meanq_ours,meanarea_ours,n_conncomp,meanq_conncomp,meanarea_conncomp,n_oursalt,meanq_oursalt,meanarea_oursalt,n_cellpose,meanq_cellpose,meanarea_cellpose
Huh7_Phase_A12_1_01d12h00m_1.tif,Huh7,0.28607259710991756,36.0,59,4.219912915779365,1483.050847457627,89,4.225901732709442,1028.4494382022472,15,4.438531240129238,3248.266666666667,50,4.259878623783597,1798.36,67,4.159678901660454,1285.8358208955224
Huh7_Phase_A12_2_03d16h00m_2.tif,Huh7,0.2313321384670037,88.0,31,4.276570455507536,2072.1612903225805,65,4.393179474415513,1103.3538461538462,8,4.848176845379376,4204.875,18,4.4422362779557885,2697.0555555555557,30,4.173300249944305,2168.233333333333
Huh7_Phase_A12_2_03d08h00m_4.tif,Huh7,0.2626980935861037,80.0,33,4.195296165595156,2236.242424242424,57,4.457281808223516,1419.7719298245613,7,5.184968830172723,2398.285714285714,24,4.435558293384553,2910.0833333333335,32,4.1828160270724934,2109.3125
Huh7_Phase_A12_2_02d04h00m_3.tif,Huh7,0.16415544075065644,52.0,40,4.2098445070900485,1097.5,54,4.161809069181375,914.2777777777778,14,3.907179359099087,2219.0,25,4.128391156974082,1885.36,35,3.945975251798951,901.1714285714286
Huh7_Phase_A12_2_02d12h00m_2.tif,Huh7,0.18093549046656832,60.0,42,4.491664277669966,1282.952380952381,57,4.203643642345793,986.280701754386,15,4.339823568914921,2650.866666666667,31,4.164491778471422,1657.516129032258,34,4.064112736418233,1419.735294117647
Huh7_Phase_A12_1_00d08h00m_2.tif,Huh7,0.1396057678649459,8.0,42,4.268249720296798,1076.2142857142858,50,4.178458207156556,829.22,22,4.544184611493221,1785.590909090909,34,4.211567773767137,1151.5294117647059,42,4.274857802303968,981.5238095238095
Huh7_Phase_A12_2_03d12h00m_3.tif,Huh7,0.19458508085663817,84.0,36,4.227356357118723,1363.7777777777778,54,4.254409066345845,1182.1296296296296,12,3.8191380809792506,2625.5833333333335,21,4.1432846697620525,2507.4761904761904,29,4.058614117586753,1825.655172413793
Huh7_Phase_A12_1_01d16h00m_3.tif,Huh7,0.1796863701923214,40.0,48,4.118915195771248,1093.5416666666667,53,4.225905740259052,1104.188679245283,13,4.471757876661387,3145.769230769231,40,4.141500152569131,1380.35,37,3.9869902617798907,1311.3243243243244
Huh7_Phase_A12_1_02d20h00m_2.tif,Huh7,0.21913191283326092,68.0,36,4.221977714012776,1651.5277777777778,60,4.348548752561166,1127.6166666666666,13,4.478164163088031,3785.6153846153848,31,4.352788384787858,1797.6451612903227,33,4.225701153279896,1616.5151515151515
Huh7_Phase_A12_2_00d16h00m_4.tif,Huh7,0.1964704723011321,16.0,48,4.316363529631917,1275.2291666666667,60,4.223508253886771,1059.9666666666667,19,4.317212160417741,2319.5789473684213,47,4.222109468996795,1276.1702127659576,49,4.206627561222228,1217.265306122449
Huh7_Phase_A12_2_02d20h00m_2.tif,Huh7,0.20611096891389855,68.0,38,4.347427744899683,1813.9473684210527,61,4.279946436897475,1164.377049180328,9,4.843540268487864,5665.333333333333,32,4.296521521190134,2002.5625,35,4.216941045616441,1875.4571428571428
Huh7_Phase_A12_1_01d04h00m_4.tif,Huh7,0.12604828589379663,28.0,33,4.117260418735566,1217.6969696969697,41,4.1091875821534245,1047.7073170731708,14,4.247443398555087,2179.0714285714284,32,4.0822322322141265,1197.53125,34,4.086003256821125,1189.0294117647059
Huh7_Phase_A12_1_00d16h00m_2.tif,Huh7,0.11150067621831243,16.0,38,4.190881116445666,903.0526315789474,45,4.120360708570417,852.0222222222222,18,4.4702971665211555,1798.0,30,4.189022661642759,1176.7,36,4.227966896573432,1081.138888888889
Huh7_Phase_A12_2_02d04h00m_1.tif,Huh7,0.18722314849213384,52.0,29,4.409637513152037,1649.8620689655172,57,4.274797836938772,930.4912280701755,14,4.547813923523502,3250.6428571428573,31,4.352374820467983,1611.9032258064517,35,4.1884381960240935,1162.5428571428572
Huh7_Phase_A12_2_01d08h00m_1.tif,Huh7,0.15791397604348828,32.0,46,4.322706157814706,988.8260869565217,52,4.121426562721533,914.5192307692307,18,4.382665596747297,2441.5555555555557,34,4.181705921896906,1320.6176470588234,35,4.166634987237748,1135.0857142857142
Huh7_Phase_A12_1_04d00h00m_3.tif,Huh7,0.27434791015625704,96.0,26,4.395631506462039,2592.153846153846,74,4.468464961254009,1096.4054054054054,9,4.98275737411099,4331.444444444444,20,4.580947603909322,2926.7,30,4.277296563805691,2260.6666666666665
Huh7_Phase_A12_1_03d20h00m_2.tif,Huh7,0.24920536371830057,92.0,33,4.4069275798604055,2164.6363636363635,70,4.409577981182278,1070.6,12,4.923789849253136,4899.0,30,4.4526336669204305,1932.8,35,4.283006793461524,2119.1714285714284
Huh7_Phase_A12_2_01d12h00m_2.tif,Huh7,0.14698915428321346,36.0,36,4.389787647479469,1186.7222222222222,55,4.27034145058413,832.5818181818182,13,4.780534629862431,2947.153846153846,29,4.356836999989177,1414.344827586207,36,4.257347079809377,1140.6666666666667
Huh7_Phase_A12_1_02d04h00m_4.tif,Huh7,0.14385184454218464,52.0,43,4.205406827003419,1029.3488372093022,58,4.199424968135778,778.2931034482758,11,4.53316820680412,3398.2727272727275,26,4.23640412355445,1615.6153846153845,38,4.160933859689759,1154.2368421052631
Huh7_Phase_A12_1_03d04h00m_2.tif,Huh7,0.22230067813046514,76.0,41,4.326020819061678,1441.5853658536585,66,4.337043307454517,1037.621212121212,10,4.688417910303959,4385.5,31,4.385977033176411,1854.8064516129032,37,4.309770532624268,1411.7297297297298
Huh7_Phase_A12_2_02d20h00m_1.tif,Huh7,0.21188574751420552,68.0,27,4.401843255834351,2011.0740740740741,61,4.3758991997125,1043.967213114754,9,4.589766370996946,5851.444444444444,22,4.5494391027622685,2353.0,26,4.234902503293765,1742.1538461538462
Huh7_Phase_A12_1_02d16h00m_1.tif,Huh7,0.33168796178430554,64.0,74,4.417688574277795,1377.2702702702702,83,4.360545768753104,1289.2168674698796,12,4.761711868326011,3626.5,31,4.387557169428683,2340.7096774193546,55,4.1549997526358915,1594.6363636363637
Huh7_Phase_A12_2_01d08h00m_4.tif,Huh7,0.22030869673295764,32.0,43,4.2207419230604835,1586.1860465116279,64,4.235460026573322,1042.25,14,4.236646081740878,3490.285714285714,31,4.127172917864838,1931.4516129032259,46,4.173739466249171,1409.6304347826087
Huh7_Phase_A12_2_02d20h00m_3.tif,Huh7,0.19573883304196182,68.0,39,4.065687975316291,1238.4102564102564,51,4.279088574840956,1014.7254901960785,13,4.0705950078394215,1568.1538461538462,24,4.132169675457111,1709.0,29,4.106743426175181,1231.2068965517242
Huh7_Phase_A12_2_01d20h00m_2.tif,Huh7,0.1472548310478554,44.0,38,4.145475809041449,1170.8684210526317,52,4.092918018199683,933.8653846153846,14,4.817698674338459,3084.5,32,4.1540023720018695,1374.8125,37,4.12956276937173,1278.054054054054
Huh7_Phase_A12_1_01d20h00m_1.tif,Huh7,0.26301178267046027,44.0,74,4.20522323622321,1114.1216216216217,81,4.3986623001689225,1209.79012345679,14,4.835827313377164,3601.4285714285716,37,4.507737457581465,2220.4594594594596,58,4.140938461704073,1400.8793103448277
Huh7_Phase_A12_1_00d08h00m_4.tif,Huh7,0.07951719569492889,8.0,23,4.257381135113207,925.1304347826087,32,4.081891496175176,732.3125,16,4.142124438242848,860.875,21,4.094668420841458,962.952380952381,25,4.138049831296879,835.64
Huh7_Phase_A12_2_00d08h00m_2.tif,Huh7,0.09924389368443713,8.0,31,4.251387494232948,999.6451612903226,33,4.131182191534338,887.2727272727273,19,4.285926344626432,1521.7368421052631,20,4.102227916326667,1384.15,25,4.238585416935681,1065.88
Huh7_Phase_A12_1_04d00h00m_2.tif,Huh7,0.24143551423185844,96.0,33,4.425287753964389,1482.2727272727273,66,4.468491323651102,1053.1060606060605,12,5.326578039700285,3742.3333333333335,29,4.507297204709674,1707.0,34,4.4477403343615745,1709.764705882353
Huh7_Phase_A12_2_02d00h00m_3.tif,Huh7,0.1703237822333923,48.0,34,4.229982761966566,1409.235294117647,57,4.264890903948787,961.8070175438596,13,3.9578629265680396,1893.923076923077,20,4.033087038093844,1842.5,37,3.9653727899351896,995.081081081081
Huh7_Phase_A12_2_02d20h00m_4.tif,Huh7,0.32114998361013597,68.0,45,4.220053026406348,2005.0444444444445,78,4.3665595146073555,1217.820512820513,9,4.195115741199512,3639.0,29,4.388677235712231,2935.3793103448274,35,4.098229350724253,2024.0
Huh7_Phase_A12_1_00d20h00m_1.tif,Huh7,0.2355095968094369,20.0,55,4.208992745596818,1394.8727272727272,80,4.164320582510635,926.7625,23,4.470951141572557,3048.8695652173915,51,4.256462140160377,1381.6666666666667,57,4.162960179892141,1191.0877192982457
Huh7_Phase_A12_2_00d20h00m_1.tif,Huh7,0.15342711743334145,20.0,46,4.280941169279939,1016.5869565217391,55,4.190172721853734,886.2727272727273,19,4.326864334003485,2194.684210526316,32,4.245778675392671,1231.375,44,4.190339503032228,1004.25
Huh7_Phase_A12_2_02d08h00m_1.tif,Huh7,0.19044766526442797,56.0,31,4.12352522321151,1661.7096774193549,58,4.240788185296855,1000.4310344827586,11,4.377279905024529,4507.181818181818,23,4.23852957484735,2204.9565217391305,32,4.167455123993303,1640.5
Huh7_Phase_A12_2_03d00h00m_1.tif,Huh7,0.22689155375873646,72.0,26,4.246689427427032,2208.0,74,4.285002898459191,972.972972972973,9,4.361727389322617,5797.888888888889,24,4.274296061825777,2494.4166666666665,32,4.140655863820182,1954.4375
Huh7_Phase_A12_1_03d20h00m_1.tif,Huh7,0.39742089611560527,92.0,57,4.357982564450441,1987.157894736842,124,4.389895547944282,1111.4193548387098,4,4.379139900459444,5651.0,41,4.554217759998024,2747.5853658536585,69,4.271426684384543,1767.8260869565217
Huh7_Phase_A12_1_00d12h00m_1.tif,Huh7,0.19013072456839397,12.0,57,4.199313394316359,1017.0350877192982,71,4.105977665975354,950.0140845070423,24,4.359685450395705,1714.4166666666667,49,4.1424361656334545,1222.142857142857,60,4.168471285268235,1084.5
Huh7_Phase_A12_2_01d12h00m_4.tif,Huh7,0.22686899994536638,36.0,48,4.274675492202808,1421.8333333333333,61,4.172774394521964,1190.8688524590164,13,4.174283446712757,3873.076923076923,35,4.137875800349858,1901.6571428571428,47,4.078258196851713,1441.0851063829787
Huh7_Phase_A12_1_02d04h00m_3.tif,Huh7,0.17317402056927206,52.0,37,4.243943670226324,1324.7027027027027,52,4.285519384939222,992.4807692307693,14,4.746532278484639,3193.214285714286,31,4.307789047686628,1601.1935483870968,35,4.131723127906391,1183.1714285714286
Huh7_Phase_A12_1_02d00h00m_3.tif,Huh7,0.1763823938756496,48.0,37,4.218270005364711,1365.3783783783783,47,4.268497937206287,1149.7021276595744,12,4.123448773436453,3203.5833333333335,32,4.0796756125397415,1408.125,33,4.019264557442254,1365.7575757575758
Huh7_Phase_A12_2_03d08h00m_1.tif,Huh7,0.2592411120520073,80.0,36,4.285382162835552,1765.3055555555557,64,4.335747730693361,1195.9375,11,4.205731512240853,5182.0,27,4.3240329083523745,2098.296296296296,37,4.192979273720061,2059.054054054054
Huh7_Phase_A12_1_03d08h00m_3.tif,Huh7,0.20983613609047078,80.0,36,4.276632859999602,1460.75,43,4.554841895706643,1332.3488372093022,11,5.044317740231119,3255.090909090909,25,4.569046666742208,2058.44,26,4.043071651036492,1867.6153846153845
Huh7_Phase_A12_1_03d00h00m_1.tif,Huh7,0.3945554176682715,72.0,81,4.285509612863105,1455.8641975308642,96,4.433099459991645,1289.5520833333333,7,4.416527769407745,3236.714285714286,41,4.481574703645719,2783.7804878048782,58,4.202245989244936,1716.103448275862
Huh7_Phase_A12_2_03d04h00m_3.tif,Huh7,0.19516301259287283,76.0,38,4.090560897383099,1361.2368421052631,49,4.439230319586657,1125.857142857143,13,4.053398982629218,1982.4615384615386,17,4.2454792435262485,2039.0,28,4.034761990184175,1727.2857142857142
Huh7_Phase_A12_1_02d04h00m_2.tif,Huh7,0.1725481743061661,52.0,25,4.193689560745803,1728.56,50,4.218125738160738,1009.5,12,5.149564749397779,2856.5833333333335,25,4.381481894600451,1756.36,34,4.160834182616628,1244.1176470588234
Huh7_Phase_A12_1_00d16h00m_3.tif,Huh7,0.10312721222137634,16.0,33,4.17587921632141,1011.1515151515151,44,4.146661423469468,953.0227272727273,17,4.371913687455151,2030.8823529411766,29,4.13099289264484,1169.7931034482758,31,4.1964322224276405,1130.483870967742
Huh7_Phase_A12_1_03d12h00m_4.tif,Huh7,0.2366094393301972,84.0,36,4.260088925901676,1791.861111111111,55,4.3401327202522735,1294.418181818182,8,4.624520557322816,6497.375,29,4.41304517132871,2251.103448275862,36,4.300254512741858,1672.9444444444443
Huh7_Phase_A12_1_03d20h00m_4.tif,Huh7,0.23937419607736093,92.0,38,4.254855406417282,1836.2631578947369,61,4.398402153935855,1253.344262295082,10,4.591659348266972,2247.0,30,4.363819094124484,2086.7,38,4.2851386438086125,1699.4473684210527
Huh7_Phase_A12_1_00d12h00m_4.tif,Huh7,0.10464142837631212,12.0,27,4.309046109982252,1106.4814814814815,38,4.190897038537128,722.8684210526316,15,4.169716351651546,901.0666666666667,24,4.274519454406689,1036.0416666666667,26,4.251037988842796,996.8076923076923
Huh7_Phase_A12_2_01d20h00m_4.tif,Huh7,0.21605170686734942,44.0,39,4.142313643362974,1486.1538461538462,62,4.242972854902825,1228.2096774193549,11,4.32274150671025,3583.909090909091,34,4.253570293702374,2111.0,41,4.029466668513339,1462.780487804878
Huh7_Phase_A12_2_04d00h00m_2.tif,Huh7,0.21770867583587988,96.0,35,4.387097481531376,1523.6571428571428,78,4.400375344860424,1021.7307692307693,8,4.915795511859615,6040.625,31,4.422178462821964,2027.741935483871,35,4.262215129416816,1722.0
Huh7_Phase_A12_2_00d12h00m_3.tif,Huh7,0.1491778358555509,12.0,48,4.143161088171731,1064.1041666666667,52,4.0835429657807545,986.2307692307693,21,4.166669876069953,1985.6666666666667,35,4.1323225019907275,1429.6857142857143,46,4.182673815123472,1080.891304347826
Huh7_Phase_A12_2_00d20h00m_3.tif,Huh7,0.15778175180287926,20.0,46,4.083272901590404,1066.2173913043478,59,4.104214385628533,888.8305084745763,19,4.088671421633168,1915.2631578947369,40,4.136489394171366,1269.0,45,4.057902918734321,1065.9555555555555
Huh7_Phase_A12_1_03d08h00m_1.tif,Huh7,0.3772376850688415,80.0,61,4.440589602791705,1769.4262295081967,97,4.547021504391269,1327.319587628866,7,4.352912496010512,1289.0,28,4.598690394743315,3374.3571428571427,57,4.268706471439815,1789.6140350877192
Huh7_Phase_A12_1_01d20h00m_2.tif,Huh7,0.16627861451049014,44.0,39,4.166186482588346,1221.051282051282,51,4.295951672577341,1093.2745098039215,14,4.559391250266874,2830.1428571428573,26,4.230787906470339,1846.8846153846155,39,4.218148873664272,1325.3333333333333
Huh7_Phase_A12_1_01d16h00m_2.tif,Huh7,0.15847134779283023,40.0,47,4.18061207242256,945.5106382978723,53,4.234810816677147,953.6415094339623,15,4.360921303746559,2747.6,29,4.179745333505528,1356.5862068965516,37,4.138205638378508,1113.7567567567567
Huh7_Phase_A12_1_00d20h00m_2.tif,Huh7,0.25385965485686396,20.0,40,4.174561209116168,1103.1,46,4.188980049194987,925.2391304347826,19,4.389082463212472,2010.1052631578948,26,4.184897022864229,1366.0384615384614,35,4.147089499925199,1089.0
Huh7_Phase_A12_1_03d04h00m_3.tif,Huh7,0.19364769640516355,76.0,34,4.120807866730479,1568.4117647058824,43,4.534261938740718,1272.3255813953488,9,5.00104452976404,3834.8888888888887,25,4.725236555789778,2012.0,29,4.0370934053567025,1695.1379310344828
Huh7_Phase_A12_1_03d16h00m_1.tif,Huh7,0.41444007880790906,88.0,86,4.356188585473356,1425.8139534883721,121,4.4173901929858435,1111.793388429752,4,3.9549835667623205,936.25,47,4.485363885537705,2258.7872340425533,72,4.2619958606890815,1569.2777777777778
Huh7_Phase_A12_2_01d16h00m_3.tif,Huh7,0.16111376502403332,40.0,39,4.228734457908039,1143.820512820513,57,4.2493209107069285,856.8245614035088,15,3.843698168848754,1572.5333333333333,19,4.030208565093461,1860.6315789473683,30,4.063292398538851,1018.8666666666667
Huh7_Phase_A12_1_03d08h00m_4.tif,Huh7,0.2485800206239085,80.0,54,4.267301545655203,1324.648148148148,54,4.283840760405332,1314.3703703703704,11,4.530813404236201,4918.545454545455,27,4.346227890740881,2338.777777777778,41,4.21885966421599,1639.2439024390244
Huh7_Phase_A12_1_03d12h00m_2.tif,Huh7,0.24950648942855033,84.0,41,4.340327045897326,1604.7073170731708,73,4.4636348453357275,1002.2739726027397,11,5.1399988166064805,4704.272727272727,24,4.54997883985843,2467.8333333333335,38,4.370917070826207,1682.157894736842
Huh7_Phase_A12_1_01d00h00m_3.tif,Huh7,0.16068734129151957,24.0,53,4.396924835848613,955.0377358490566,52,4.19246475292904,998.9230769230769,12,4.4276800310051,2860.75,33,4.192154896326079,1375.121212121212,39,4.186721621934974,1247.6410256410256
Huh7_Phase_A12_1_01d20h00m_4.tif,Huh7,0.15217936079545097,44.0,35,4.125393550876778,1261.1714285714286,44,4.206981904086468,1034.4545454545455,10,4.635841505017037,3170.8,27,4.189302795139854,1680.0,35,4.09732456812459,1283.9142857142858
Huh7_Phase_A12_2_01d12h00m_1.tif,Huh7,0.13577380709134249,36.0,34,4.182656322850239,1158.4117647058824,45,4.137253601766659,989.1777777777778,16,4.292351033614154,2564.6875,31,4.127182719531352,1396.741935483871,30,4.097866951520202,1387.2333333333333
Huh7_Phase_A12_2_03d08h00m_3.tif,Huh7,0.2111739622486897,80.0,39,4.135477798353332,1275.7692307692307,59,4.328851357690027,999.3898305084746,12,4.08855676782472,2321.5833333333335,20,4.242725979316091,1711.6,29,4.0942870182839,1641.7241379310344
Huh7_Phase_A12_1_00d16h00m_4.tif,Huh7,0.0972927454381594,16.0,28,4.343871792200127,1059.75,34,4.159268613605521,889.7352941176471,18,4.302081924893848,1492.7222222222222,27,4.139175775605146,1044.3703703703704,33,4.191400309978567,881.3636363636364
Huh7_Phase_A12_2_03d20h00m_2.tif,Huh7,0.23962551942198346,92.0,32,4.406227509232828,1906.5,74,4.354026423058548,1082.9864864864865,6,5.269029786988057,6041.166666666667,29,4.384059943869143,2460.0,30,4.314275995418723,2195.3
Huh7_Phase_A12_2_03d00h00m_2.tif,Huh7,0.20966182255243587,72.0,46,4.290860384792886,1593.7826086956522,64,4.320924645819025,1197.84375,7,4.555500576014218,7309.714285714285,29,4.262787217006859,2593.689655172414,40,4.228223508567243,1877.55
Huh7_Phase_A12_2_00d16h00m_1.tif,Huh7,0.13526534213833652,16.0,43,4.166752639594588,975.5348837209302,53,4.1748904622839005,821.3207547169811,20,4.303301550689979,1957.85,33,4.2104809113833275,1240.4242424242425,37,4.130290656042961,1001.8918918918919
Huh7_Phase_A12_2_01d08h00m_2.tif,Huh7,0.13775311175152746,32.0,41,4.1963693464884155,1016.439024390244,48,4.134785549763669,874.4791666666666,15,4.6331986690389275,2564.133333333333,28,4.18231710288775,1367.75,34,4.106869082006085,1095.3235294117646
Huh7_Phase_A12_1_00d08h00m_1.tif,Huh7,0.21036780826594473,8.0,59,4.189517337706039,1123.2033898305085,71,4.177248655140294,900.830985915493,27,4.306481398378923,2009.5925925925926,47,4.191568274585734,1226.063829787234,56,4.243541136203821,1086.767857142857
Huh7_Phase_A12_1_03d20h00m_3.tif,Huh7,0.24568324205092,92.0,28,4.199474283172881,2204.75,62,4.349633042032819,1151.741935483871,8,4.991014667637598,4709.375,21,4.396579512838782,2777.6666666666665,28,4.143318878405194,2184.0714285714284
Huh7_Phase_A12_1_01d08h00m_4.tif,Huh7,0.14470544006774455,32.0,36,4.3236392173985045,1219.7222222222222,43,4.249543136434881,1043.9302325581396,12,4.488730955069831,2672.5,29,4.260645243726767,1542.2413793103449,39,4.16624317461662,1212.5128205128206
Huh7_Phase_A12_1_01d08h00m_3.tif,Huh7,0.1841753037587402,32.0,42,4.117619258756707,1324.7619047619048,53,4.162317046887856,1109.0188679245282,11,4.5506662265311775,3478.2727272727275,37,4.127289662764587,1448.2702702702702,36,4.126998891092147,1378.5277777777778
Huh7_Phase_A12_2_00d16h00m_3.tif,Huh7,0.16812832809768224,16.0,55,4.270788147641458,1038.909090909091,57,4.1094157144178345,983.2280701754386,21,4.0922067615668745,1865.095238095238,41,4.1029888046849186,1205.2682926829268,49,4.074813579861744,1121.8775510204082
Huh7_Phase_A12_2_03d12h00m_2.tif,Huh7,0.21787903368115863,84.0,30,4.434903776642354,2092.733333333333,52,4.370834770223677,1189.1346153846155,9,4.627108917350044,2904.4444444444443,23,4.288618749104018,2654.478260869565,29,4.287488743816542,2186.310344827586
Huh7_Phase_A12_2_04d00h00m_1.tif,Huh7,0.25358970798732655,96.0,27,4.358207579437443,2392.8888888888887,90,4.465316385075402,1040.7555555555555,8,4.567512237337553,8632.25,26,4.44749836427424,2891.3076923076924,33,4.206675711307633,2497.4545454545455
Huh7_Phase_A12_2_00d20h00m_2.tif,Huh7,0.12427154829545645,20.0,32,4.315595666776512,1085.9375,38,4.236839671320336,939.6315789473684,14,4.68324485603302,2320.4285714285716,20,4.314892830402425,1322.15,29,4.27756939029659,1164.551724137931
Huh7_Phase_A12_1_00d20h00m_3.tif,Huh7,0.29952075024585023,20.0,45,4.3422810811654085,1099.0666666666666,54,4.101819750129295,911.8888888888889,16,4.443814394776741,2444.375,32,4.099722878577524,1319.0625,40,4.204429999604891,1172.65
Huh7_Phase_A12_1_01d12h00m_3.tif,Huh7,0.1696239474978146,36.0,38,4.214910647174766,1355.1315789473683,48,4.148415470663801,1159.625,11,4.565489089687544,3464.6363636363635,33,4.128614702320945,1594.2121212121212,40,4.120791330655164,1391.325
Huh7_Phase_A12_1_01d12h00m_2.tif,Huh7,0.15330910647945528,36.0,40,4.1833699853883655,1121.55,49,4.187030898314214,994.0,15,4.541977586480346,2674.3333333333335,28,4.157695214471301,1439.142857142857,39,4.096828070904919,1157.6923076923076
Huh7_Phase_A12_2_02d16h00m_4.tif,Huh7,0.2833264514586933,64.0,38,4.226663954167603,2028.5,63,4.43816643963149,1345.3809523809523,10,4.658856908247797,3925.7,28,4.432844816125639,2681.0,38,4.0543800983515785,1881.7105263157894
Huh7_Phase_A12_2_02d16h00m_1.tif,Huh7,0.18139789253714703,64.0,27,4.372573719452303,1898.5185185185185,51,4.2405668949979,1085.078431372549,10,4.455008912649236,4590.7,23,4.191329964872345,1911.8260869565217,25,4.202702774108598,1541.96
Huh7_Phase_A12_2_02d04h00m_4.tif,Huh7,0.3089321010434858,52.0,50,4.169765811026575,1648.14,76,4.280002255706783,1207.7763157894738,11,4.278018031904014,5414.090909090909,37,4.255347114018872,2112.810810810811,43,4.057642576142134,1876.5116279069769
Huh7_Phase_A12_2_00d12h00m_2.tif,Huh7,0.0952185701212839,12.0,34,4.24250057616537,913.8235294117648,34,4.2029283529785495,857.3529411764706,20,4.432478536400473,1436.4,25,4.281680563076822,1135.88,29,4.345384742437696,985.0689655172414
Huh7_Phase_A12_2_00d12h00m_4.tif,Huh7,0.19096092329544806,12.0,53,4.266542288767564,1112.2830188679245,56,4.240131166881571,1032.875,19,4.514616629757237,2232.7368421052633,37,4.260379459621852,1474.1891891891892,49,4.355769820540193,1250.1836734693877
Huh7_Phase_A12_2_00d08h00m_1.tif,Huh7,0.12069251761910002,8.0,42,4.26477644795444,919.1190476190476,44,4.256072113016156,822.25,18,4.37818333929885,1616.611111111111,26,4.311216583527677,1166.0,35,4.262543800934258,978.5142857142857
Huh7_Phase_A12_2_02d12h00m_4.tif,Huh7,0.2634302958369809,60.0,40,4.09305248788218,1802.625,63,4.333106054503092,1305.3492063492063,11,3.880935679496712,1872.0,28,4.291656229364877,2721.0714285714284,36,4.010067511376634,1717.9722222222222
Huh7_Phase_A12_2_02d00h00m_4.tif,Huh7,0.2778640463833069,48.0,57,4.295900766169864,1543.5263157894738,65,4.393274350142559,1350.8153846153846,12,4.24718653904588,4136.083333333333,26,4.295513266348218,3126.4615384615386,44,4.1113215095671025,1791.2045454545455
Huh7_Phase_A12_2_03d08h00m_2.tif,Huh7,0.24678504247704458,80.0,40,4.307955380219909,2048.575,75,4.328339306953573,1128.2,6,4.720781711009816,5525.833333333333,31,4.325265946622367,2489.3870967741937,41,4.179626499743985,1994.8536585365853
Huh7_Phase_A12_1_00d12h00m_3.tif,Huh7,0.1548300666521002,12.0,34,4.310317226168039,1182.235294117647,49,4.22425741553117,937.8979591836735,22,4.4779780887500555,1646.9545454545455,31,4.194634622412367,1193.6451612903227,38,4.261986676801418,1168.8157894736842
Huh7_Phase_A12_1_03d00h00m_3.tif,Huh7,0.14777242897726675,72.0,32,4.32967581559284,1341.40625,46,4.40077048567418,1239.2826086956522,9,4.9141152204419445,3910.4444444444443,17,4.50038784838555,2599.529411764706,24,4.1691632480013245,1467.4583333333333
Huh7_Phase_A12_2_01d04h00m_1.tif,Huh7,0.16872671287696617,28.0,47,4.154230052172508,1113.063829787234,57,4.129043799293907,906.6842105263158,18,4.303860484911822,2463.0,37,4.216316322091399,1302.918918918919,38,4.1628141139977695,1228.578947368421
Huh7_Phase_A12_2_03d16h00m_3.tif,Huh7,0.16782727901004796,88.0,28,4.064508663201075,1416.9642857142858,59,4.398545756080971,1058.6440677966102,12,3.8979517126026084,2722.8333333333335,19,4.4050272450073615,2501.6315789473683,31,4.018525319984378,1797.9032258064517
Huh7_Phase_A12_2_03d00h00m_4.tif,Huh7,0.2687058808184017,72.0,35,4.235806635869471,1904.2,71,4.402881685497643,1397.9859154929577,7,4.222383511098835,4847.285714285715,23,4.440059957636339,3268.9565217391305,35,4.091314766650403,2309.3142857142857
Huh7_Phase_A12_1_02d16h00m_3.tif,Huh7,0.18248057473776222,64.0,37,4.349905838772686,1426.5135135135135,49,4.380716406246764,1165.5102040816328,13,4.729168477218584,3623.076923076923,19,4.411868250447321,2357.842105263158,29,4.121225244556409,1571.7931034482758
Huh7_Phase_A12_1_01d00h00m_2.tif,Huh7,0.13610011431927418,24.0,33,4.231239980616337,1233.7272727272727,38,4.10688920249337,1100.2894736842106,18,4.461899092066639,2042.6666666666667,33,4.118160634616202,1194.121212121212,35,4.106832349087503,1162.3428571428572
Huh7_Phase_A12_1_01d08h00m_2.tif,Huh7,0.1511459399584881,32.0,55,4.2815272955776535,858.4545454545455,45,4.21994501107732,1037.8444444444444,17,4.372869404511919,2194.5882352941176,32,4.20659850978733,1337.75,37,4.1623847157289875,1160.2702702702702
Huh7_Phase_A12_2_03d12h00m_1.tif,Huh7,0.2671573761199705,84.0,33,4.378501603951335,2247.181818181818,78,4.4224189557628355,1091.1025641025642,8,4.506012736249666,6989.875,37,4.419376670601466,1952.3243243243244,34,4.198982600583337,1904.3823529411766
Huh7_Phase_A12_1_01d16h00m_4.tif,Huh7,0.13987943687172869,40.0,36,4.164977758923538,1260.888888888889,48,4.129766501727171,1054.1666666666667,13,4.1855708098568325,2628.769230769231,29,4.204577270898597,1663.0344827586207,38,4.110295875292146,1293.7631578947369
Huh7_Phase_A12_2_00d16h00m_2.tif,Huh7,0.11680206484920644,16.0,35,4.232790984286136,1137.0,40,4.105961975496207,820.225,17,4.548074243254897,1858.7058823529412,27,4.163200397155772,1161.4814814814815,29,4.208375226397412,1329.6206896551723
Huh7_Phase_A12_1_03d00h00m_2.tif,Huh7,0.20974730769229882,72.0,39,4.290433949833715,1436.2820512820513,61,4.414591620611252,1095.2622950819673,11,4.93241285583328,4134.545454545455,30,4.332104764850997,1915.0333333333333,37,4.23892647539191,1479.0
